id,user_id,event_id,puntuacion,texto,created_at
46055,1919,2026051405052235,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-06-20 19:33:00
46056,1946,2026051405052235,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-15 18:15:00
46057,176,2026051405052235,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-27 18:01:00
46058,1944,2026051405052235,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-06 22:42:00
46059,467,2026051405052235,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-28 19:26:00
46060,1280,2026051405052235,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-08 18:13:00
46061,1106,2026051405052235,1,"Vergonzoso. Retrasos injustificados, visibilidad nula y fallos técnicos constantes. No lo recomiendo en absoluto.",2026-04-18 19:15:00
46062,1606,2026051405052235,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-09 22:45:00
46063,101,2026051405052235,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-25 23:51:00
46064,1843,2026051405052235,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-14 20:27:00
46065,97,2026051405052235,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-24 18:54:00
46066,1390,2026051405052235,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-04-14 23:24:00
46067,748,2026051405052235,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-04-21 23:00:00
46068,1648,2026051405052235,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-06 19:23:00
46069,1804,2026051405052235,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-01 18:43:00
46070,631,2026051405052235,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-15 22:56:00
46071,632,2026051405052235,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-27 21:29:00
46072,1453,2026051405052235,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-09 19:42:00
46073,1451,2026051405052235,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-07 19:58:00
46074,1339,2026051405052235,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-06-08 23:23:00
46075,430,2026051405052235,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-13 18:59:00
46076,372,2026051405052235,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-24 23:25:00
46077,41,2026051405052235,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-05-21 21:35:00
46078,567,2026051405052235,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-03 22:11:00
46079,930,2026051405052235,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-06-25 18:26:00
46080,1673,2026051405052235,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-26 22:48:00
46081,1459,2026051405052235,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-16 21:31:00
46082,1530,2026051405054516,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-05-10 19:48:00
46083,263,2026051405054516,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-04-11 18:42:00
46084,1776,2026051405054516,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-10 23:24:00
46085,588,2026051405054516,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-07 22:39:00
46086,1243,2026051405054516,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-10 20:38:00
46087,1045,2026051405054516,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-06-22 23:24:00
46088,1593,2026051405054516,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-06-28 21:16:00
46089,356,2026051405054516,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-06-08 19:18:00
46090,1236,2026051405054516,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-05-16 23:19:00
46091,820,2026051405054516,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-12 18:20:00
46092,1532,2026051405054516,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-06-16 23:17:00
46093,1980,2026051405054516,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-18 22:09:00
46094,1677,2026051405054516,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-23 18:43:00
46095,1382,2026051405054516,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-22 20:42:00
46096,1865,2026051405054516,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-15 21:17:00
46097,569,2026051405054516,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-21 20:20:00
46098,1820,2026051405072335,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-14 18:09:00
46099,1414,2026051405072335,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-27 23:29:00
46100,1195,2026051405072335,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-13 22:21:00
46101,1162,2026051405072335,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-08 19:20:00
46102,696,2026051405072335,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-04 21:48:00
46103,1729,2026051405072335,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-25 19:58:00
46104,877,2026051405072335,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-09 20:18:00
46105,1015,2026051405072335,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-11 19:59:00
46106,349,2026051405072335,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-01 18:57:00
46107,591,2026051405072335,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-06-15 23:15:00
46108,285,2026051405072335,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-03 20:35:00
46109,447,2026051405072335,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-06 20:39:00
46110,1070,2026051405072335,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-13 21:08:00
46111,1255,2026051405072335,1,Una estafa de evento. No se correspondía para nada con lo anunciado en el programa. Todo muy descuidado.,2026-06-22 19:42:00
46112,731,2026051405072335,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-05-25 18:25:00
46113,800,2026051405072335,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-04 23:31:00
46114,806,2026051405072335,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-03 20:10:00
46115,698,2026051405072335,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-03 23:30:00
46116,922,2026051405072335,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-19 22:26:00
46117,1889,2026051405072335,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-08 22:50:00
46118,352,2026051405072335,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-06-19 23:02:00
46119,1868,2026051405072335,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-05-08 18:47:00
46120,780,2026051405072335,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-18 18:17:00
46121,234,2026051405072335,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-17 18:13:00
46122,192,2026051405072335,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-24 19:12:00
46123,686,2026051405072335,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-24 19:02:00
46124,1718,2026051505041341,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-11 18:30:00
46125,1251,2026051505041341,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-04-20 19:33:00
46126,1806,2026051505041341,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-05-15 21:56:00
46127,142,2026051505041341,2,"Decepcionante. Mala organización, retraso considerable en el inicio y el espacio se quedó muy pequeño.",2026-05-06 22:17:00
46128,578,2026051505041341,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-22 19:01:00
46129,1433,2026051505041341,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-03 22:18:00
46130,1696,2026051505041341,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-01 18:44:00
46131,604,2026051505041341,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-02 18:08:00
46132,282,2026051505041341,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-05-27 21:15:00
46133,628,2026051505041341,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-01 23:29:00
46134,144,2026051505041341,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-16 23:44:00
46135,983,2026051505041341,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-08 22:09:00
46136,1244,2026051505042741,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-22 19:19:00
46137,1902,2026051505042741,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-17 18:56:00
46138,378,2026051505042741,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-16 21:47:00
46139,414,2026051505042741,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-18 21:01:00
46140,404,2026051505042741,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-06-16 18:46:00
46141,1590,2026051505042741,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-21 21:58:00
46142,88,2026051505042741,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-24 20:46:00
46143,568,2026051505042741,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-15 20:53:00
46144,1176,2026051505042741,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-09 22:01:00
46145,1630,2026051505042741,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-17 18:38:00
46146,276,2026051505042741,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-20 23:40:00
46147,1504,2026051505042741,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-15 20:09:00
46148,1682,2026051505042741,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-02 19:30:00
46149,1070,2026051505042741,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-01 20:32:00
46150,1135,2026051505042741,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-23 23:51:00
46151,1538,2026051605033137,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-05-15 23:14:00
46152,1160,2026051605033137,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-20 22:28:00
46153,367,2026051605033137,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-14 18:13:00
46154,147,2026051605033137,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-02 20:00:00
46155,840,2026051605033137,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-05 23:01:00
46156,1486,2026051605033137,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-04-05 19:15:00
46157,1696,2026051605033137,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-27 22:43:00
46158,708,2026051605033137,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-12 20:31:00
46159,306,2026051605033137,3,Entretenido a secas. La idea es buena pero la ejecución se hizo un poco larga y monótona por momentos.,2026-05-16 23:47:00
46160,141,2026051605033137,1,"Un desastre absoluto. Cancelaciones de última hora sin avisar adecuadamente, colas horribles y nula atención.",2026-06-09 19:00:00
46161,1249,2026051605033137,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-03 21:55:00
46162,342,2026051605033137,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-13 19:42:00
46163,824,2026051605033137,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-12 23:17:00
46164,119,2026051605033137,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-04 23:27:00
46165,1390,2026051605033137,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-21 23:03:00
46166,544,2026051605033137,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-04-07 22:07:00
46167,55,2026051605033137,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-19 21:17:00
46168,1769,2026051605033137,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-05-11 23:05:00
46169,806,2026051605033137,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-14 19:34:00
46170,207,2026051605033137,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-05-03 22:03:00
46171,917,2026051605033137,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-15 19:05:00
46172,618,2026051605033137,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-21 23:40:00
46173,2,2026052016041753,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-04 21:22:00
46174,1182,2026052016041753,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-18 23:55:00
46175,1284,2026052016041753,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-04-28 22:44:00
46176,1822,2026052016041753,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-25 20:04:00
46177,403,2026052016041753,5,Increíble puesta en escena. Sin duda uno de los mejores eventos culturales del año en la región. Repetiré seguro.,2026-06-26 21:02:00
46178,1798,2026052016041753,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-03 21:03:00
46179,583,2026052016041753,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-04-09 21:22:00
46180,1412,2026052016041753,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-20 20:37:00
46181,1306,2026052016041753,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-04-16 22:01:00
46182,894,2026052016041753,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-06-17 23:36:00
46183,272,2026052016041753,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-23 20:27:00
46184,1906,2026052016041753,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-04-05 18:44:00
46185,479,2026052016041753,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-27 23:02:00
46186,1602,2026052016041753,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-06-20 19:22:00
46187,1571,2026052016041753,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-14 19:49:00
46188,857,2026052016041753,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-06-21 19:56:00
46189,960,2026052016041753,1,Una estafa de evento. No se correspondía para nada con lo anunciado en el programa. Todo muy descuidado.,2026-04-18 22:42:00
46190,1458,2026052016041753,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-16 23:39:00
46191,178,2026052016041753,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-04-22 23:16:00
46192,164,2026052016041753,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-06 19:40:00
46193,1163,2026052016041753,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-05-22 23:11:00
46194,114,2026052016041753,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-05-13 18:45:00
46195,801,2026052016041753,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-28 20:48:00
46196,990,2026052016041753,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-11 20:55:00
46197,760,2026052016041753,1,La peor organización que he visto en un festival/evento. Una falta de respeto total a los asistentes.,2026-05-01 22:47:00
46198,1539,2026052608201598,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-06-18 22:34:00
46199,987,2026052608201598,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-26 18:10:00
46200,1692,2026052608201598,1,La peor organización que he visto en un festival/evento. Una falta de respeto total a los asistentes.,2026-04-18 21:53:00
46201,662,2026052608201598,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-05-11 19:45:00
46202,305,2026052608201598,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-19 21:50:00
46203,1209,2026052608201598,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-13 20:25:00
46204,1768,2026052608201598,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-01 19:04:00
46205,1620,2026052608201598,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-02 23:57:00
46206,12,2026052608201598,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-06-13 23:21:00
46207,809,2026052608201598,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-07 23:22:00
46208,287,2026052608201598,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-02 18:55:00
46209,461,2026052608201598,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-19 20:38:00
46210,843,2026052708501160,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-15 20:33:00
46211,310,2026052708501160,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-06-10 20:54:00
46212,1136,2026052708501160,2,Bastante caótico. Problemas técnicos de sonido constantes que arruinaron gran parte de la experiencia.,2026-05-03 21:10:00
46213,1603,2026052708501160,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-06-17 19:29:00
46214,1353,2026052708501160,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-06 21:10:00
46215,325,2026052708501160,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-24 23:53:00
46216,1279,2026052708501160,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-04-12 19:32:00
46217,1765,2026052708501160,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-04-19 23:37:00
46218,1697,2026052708501160,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-06-16 18:17:00
46219,1195,2026052708501160,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-07 23:57:00
46220,950,2026052714351908,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-11 23:24:00
46221,1723,2026052714351908,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-05-09 19:51:00
46222,175,2026052714351908,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-04-06 22:17:00
46223,667,2026052714351908,3,"Estuvo correcto, pero para el precio que tenía esperaba algo más de producción o interacción.",2026-04-08 21:15:00
46224,671,2026052714351908,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-05 20:06:00
46225,770,2026052714351908,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-26 18:11:00
46226,1080,2026052714351908,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-06-08 23:23:00
46227,582,2026052714351908,3,Aceptable. Un contenido cultural interesante pero la organización de los asientos y horarios falló un poco.,2026-06-25 19:21:00
46228,883,2026052714351908,2,Muy aburrido y denso. El formato no estaba bien adaptado al público y se hizo eterno.,2026-05-21 21:27:00
46229,1706,2026052714351908,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-02 20:59:00
46230,1066,2026052714351908,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-15 20:58:00
46231,492,2026052714351908,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-06-26 22:54:00
46232,796,2026052714351908,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-04-04 19:31:00
46233,281,2026052714351908,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-06 20:39:00
46234,628,2026052714351908,2,Muy aburrido y denso. El formato no estaba bien adaptado al público y se hizo eterno.,2026-04-28 23:13:00
46235,420,2026052714351908,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-04-23 19:58:00
46236,399,2026052714351908,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-15 20:09:00
46237,882,2026052714351908,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-15 20:58:00
46238,1428,2026052714351908,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-05-07 18:25:00
46239,1960,2026052714351908,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-04-11 21:09:00
46240,114,2026052714351908,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-06-03 23:03:00
46241,1804,2026052714351908,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-05 19:05:00
46242,95,2026052714351908,5,Una delicia cultural. Artistas de primer nivel y un público entregado. Organización de diez.,2026-05-28 21:21:00
46243,526,2026052714364705,5,Superó todas mis expectativas. Una calidad artística tremenda y el espacio elegido fue todo un acierto.,2026-05-27 19:50:00
46244,1010,2026052714364705,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-05-06 23:26:00
46245,1171,2026052714364705,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-20 20:20:00
46246,1841,2026052714364705,4,"Gran espectáculo. Los contenidos/artistas estuvieron a la altura, una tarde estupenda llena de cultura.",2026-05-27 18:18:00
46247,1871,2026052714364705,5,"Un evento espectacular. La organización fue impecable, el sonido perfecto y el ambiente inmejorable.",2026-04-05 21:01:00
46248,1262,2026052714364705,2,No nos gustó mucho. La propuesta prometía bastante pero se sintió floja y sin apenas preparación.,2026-06-18 20:25:00
46249,1229,2026052714364705,2,Muy aburrido y denso. El formato no estaba bien adaptado al público y se hizo eterno.,2026-05-05 23:31:00
46250,1429,2026052714364705,4,"Muy buen evento y bien organizado. Se disfrutó muchísimo, aunque el acceso al recinto se saturó un poco al principio.",2026-05-01 19:14:00
46251,691,2026052714364705,2,Mala gestión del recinto y colas interminables para todo. El contenido tampoco salvó la jornada.,2026-06-21 23:53:00
46252,28,2026052714364705,4,Muy interesante y ameno. Una excelente propuesta para el fin de semana. Recomendable.,2026-06-01 22:18:00
46253,877,2026052714364705,4,Puesta en escena muy cuidada y sonido correcto. En general una experiencia muy positiva.,2026-05-09 23:30:00
46254,261,2026052714364705,5,"Maravilloso de principio a fin. Muy dinámico, emotivo y excelentemente gestionado. Un 10 absoluto.",2026-04-28 18:40:00
46255,1617,2026052714364705,4,Buena organización y un gran nivel. Volvería a asistir a eventos similares en este espacio.,2026-04-14 20:51:00
46256,1333,2026052714364705,3,"El evento en sí estuvo bien y los artistas cumplieron, pero la acústica o visibilidad del lugar no acompañaba del todo.",2026-06-02 22:16:00
46257,1286,2026052714364705,3,"Bien para pasar el rato, pero le faltó un punto de ritmo y dinamismo para llegar a emocionar.",2026-05-23 23:51:00
46258,1123,2026052812032497,1,"Pésima experiencia. Mala acústica, desorganización total y un trato del personal que dejó muchísimo que desear. Dinero tirado.",2026-06-03 18:18:00
